學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,華語先修生男生,華語先修生女生,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
114,221,國立臺南護理專科學校,10121004,化妝品應用科,D 日,2 二專,44,1,43,0,0,0,22,0,18,0,0,0,0,0,0,0,0,0,0,1,3,21 臺南市,2 技職
114,221,國立臺南護理專科學校,10121004,化妝品應用科,D 日,5 五專,266,12,254,0,0,1,58,2,52,2,52,5,45,2,46,0,0,0,0,0,1,21 臺南市,2 技職
114,222,國立臺東專科學校,2141017,創意商品設計科,D 日,2 二專,28,7,21,0,0,5,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,4131015,行銷與流通管理科,D 日,2 二專,16,6,10,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,6131003,資訊管理科,D 日,2 二專,26,23,3,0,0,11,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,7141004,電機工程科,D 日,2 二專,37,35,2,0,0,17,0,16,2,0,0,0,0,0,0,0,0,0,0,2,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,7161005,動力機械科,D 日,2 二專,75,70,5,0,0,35,1,33,2,0,0,0,0,0,0,0,0,0,0,2,2,14 臺東縣,2 技職
114,222,國立臺東專科學校,7211012,食品科技科,D 日,2 二專,13,8,5,0,0,3,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,7211012,食品科技科,D 日,5 五專,85,39,46,0,0,7,11,7,16,6,8,6,7,13,4,0,0,0,0,0,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,7311007,建築科,D 日,2 二專,23,16,7,0,0,7,5,7,1,0,0,0,0,0,0,0,0,0,0,2,1,14 臺東縣,2 技職
114,222,國立臺東專科學校,8121011,園藝暨景觀科,D 日,2 二專,11,9,2,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,8121011,園藝暨景觀科,N 修,2 二專,72,38,34,0,0,17,19,20,15,0,0,0,0,0,0,0,0,0,0,1,0,14 臺東縣,2 技職
114,222,國立臺東專科學校,10131014,餐旅管理科,D 日,2 二專,19,11,8,0,0,4,3,7,4,0,0,0,0,0,0,0,0,0,0,0,1,14 臺東縣,2 技職
114,222,國立臺東專科學校,10131014,餐旅管理科,D 日,5 五專,66,30,36,0,0,6,10,4,7,7,5,4,10,4,4,0,0,0,0,5,0,14 臺東縣,2 技職
114,1001,東海大學,1111001,教育研究所,D 日,M 碩士,29,8,21,0,0,3,7,3,4,2,5,0,5,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,1111001,教育研究所,N 職,M 碩士,59,9,50,0,0,5,22,1,23,1,2,2,1,0,0,0,2,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2123011,工業設計學系,D 日,M 碩士,17,10,7,0,0,5,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2123011,工業設計學系,D 日,B 學士,171,61,110,0,0,14,23,10,31,12,26,16,24,0,0,0,0,0,0,9,6,19 臺中市,1 一般
114,1001,東海大學,2123011,工業設計學系,N 職,M 碩士,6,1,5,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2131002,美術學系,D 日,M 碩士,56,17,39,0,0,4,12,5,9,6,11,2,7,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2131002,美術學系,D 日,B 學士,192,42,150,0,0,11,29,8,36,8,44,10,33,0,0,0,0,0,0,5,8,19 臺中市,1 一般
114,1001,東海大學,2131002,美術學系,N 職,M 碩士,85,13,72,0,0,5,18,0,13,3,19,1,15,4,5,0,2,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2131002,美術學系,P 進,B 學士,91,24,67,0,0,3,12,2,12,6,11,4,12,9,13,0,0,0,0,0,7,19 臺中市,1 一般
114,1001,東海大學,2151003,音樂學系,D 日,M 碩士,66,23,43,0,0,11,14,5,12,7,13,0,4,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2151003,音樂學系,D 日,B 學士,136,42,94,0,0,12,28,9,20,10,21,4,17,0,0,0,0,0,0,7,8,19 臺中市,1 一般
114,1001,東海大學,2152058,表演藝術與創作碩士學位學程,D 日,M 碩士,18,9,9,0,0,3,0,0,2,3,3,3,4,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2221009,歷史學系,D 日,M 碩士,20,14,6,0,0,4,1,4,2,4,0,2,3,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2221009,歷史學系,D 日,B 學士,255,178,77,0,0,37,19,42,16,37,19,39,14,0,0,0,0,0,0,23,9,19 臺中市,1 一般
114,1001,東海大學,2231010,哲學系,D 日,D 博士,23,13,10,0,0,2,2,2,0,5,0,2,3,1,1,1,3,0,1,0,0,19 臺中市,1 一般
114,1001,東海大學,2231010,哲學系,D 日,M 碩士,19,13,6,0,0,1,1,5,1,3,1,4,3,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2231010,哲學系,D 日,B 學士,222,120,102,0,0,25,27,29,30,27,21,23,10,0,0,0,0,0,0,16,14,19 臺中市,1 一般
114,1001,東海大學,2231010,哲學系,N 職,M 碩士,22,13,9,0,0,3,4,4,0,1,2,1,2,2,1,2,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2299070,博雅學士學位學程,D 日,B 學士,19,11,8,0,0,0,0,4,4,3,4,4,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2311005,外國語文學系,D 日,M 碩士,37,15,22,0,0,8,7,3,8,3,4,1,3,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2311005,外國語文學系,D 日,B 學士,414,144,270,0,0,31,62,35,62,34,58,34,70,0,0,0,0,0,0,10,18,19 臺中市,1 一般
114,1001,東海大學,2311007,日本語言文化學系,D 日,M 碩士,17,11,6,0,0,6,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2311007,日本語言文化學系,D 日,B 學士,441,154,287,0,0,33,68,34,71,34,61,35,69,0,0,0,0,0,0,18,18,19 臺中市,1 一般
114,1001,東海大學,2322004,中國文學系,D 日,D 博士,18,8,10,0,0,1,1,0,2,1,0,2,2,1,1,0,3,3,1,0,0,19 臺中市,1 一般
114,1001,東海大學,2322004,中國文學系,D 日,M 碩士,40,22,18,0,0,5,3,3,4,4,3,10,8,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,2322004,中國文學系,D 日,B 學士,404,124,280,0,0,28,72,34,70,23,65,21,52,0,0,0,0,0,0,18,21,19 臺中市,1 一般
114,1001,東海大學,2323062,華語文教學國際碩士學位學程,D 日,M 碩士,27,9,18,0,0,5,7,0,5,3,4,1,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,3111012,經濟學系,D 日,M 碩士,13,8,5,0,0,6,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,3111012,經濟學系,D 日,B 學士,505,273,232,0,0,64,53,63,55,63,64,55,48,0,0,0,0,0,0,28,12,19 臺中市,1 一般
114,1001,東海大學,3121013,政治學系,D 日,D 博士,24,14,10,0,0,2,1,2,1,0,1,5,1,3,2,1,1,1,3,0,0,19 臺中市,1 一般
114,1001,東海大學,3121013,政治學系,D 日,M 碩士,30,11,19,0,0,5,5,2,7,2,3,2,4,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,3121013,政治學系,D 日,B 學士,350,144,206,0,0,37,51,37,51,33,51,30,44,0,0,0,0,0,0,7,9,19 臺中市,1 一般
114,1001,東海大學,3141014,社會學系,D 日,D 博士,32,20,12,0,0,1,3,3,1,1,2,2,0,4,2,2,1,7,3,0,0,19 臺中市,1 一般
114,1001,東海大學,3141014,社會學系,D 日,M 碩士,31,18,13,0,0,4,3,6,2,4,3,4,5,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,3141014,社會學系,D 日,B 學士,349,118,231,0,0,31,64,30,53,25,56,24,46,0,0,0,0,0,0,8,12,19 臺中市,1 一般
114,1001,東海大學,4111018,會計學系,D 日,M 碩士,23,6,17,0,0,4,10,1,7,1,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4111018,會計學系,D 日,B 學士,457,170,287,0,0,47,64,47,57,30,74,34,83,0,0,0,0,0,0,12,9,19 臺中市,1 一般
114,1001,東海大學,4121024,財務金融學系,D 日,M 碩士,40,18,22,0,0,10,8,6,12,2,1,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4121024,財務金融學系,D 日,B 學士,508,234,274,0,0,54,69,58,67,57,67,58,65,0,0,0,0,0,0,7,6,19 臺中市,1 一般
114,1001,東海大學,4131019,企業管理學系,D 日,M 碩士,68,19,49,0,0,3,28,12,11,3,8,1,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4131019,企業管理學系,D 日,B 學士,738,256,482,0,0,53,115,50,129,61,117,79,107,0,0,0,0,0,0,13,14,19 臺中市,1 一般
114,1001,東海大學,4131021,國際學院國際經營管理學位學程,D 日,B 學士,251,110,141,0,0,31,34,23,34,27,26,21,43,0,0,0,0,0,0,8,4,19 臺中市,1 一般
114,1001,東海大學,4131025,高階經營管理碩士在職專班,N 職,M 碩士,415,226,189,0,0,83,64,48,47,42,36,16,22,22,12,15,8,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4131059,國際企業管理碩士學位學程,D 日,M 碩士,75,34,41,0,0,19,27,10,10,5,1,0,3,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4133044,工業工程與經營資訊學系高階醫務工程與管理碩士在職專班,N 職,M 碩士,33,8,25,0,0,2,11,3,11,1,0,0,1,2,1,0,1,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4134016,行政管理暨政策學系,D 日,M 碩士,18,6,12,0,0,4,3,1,4,1,3,0,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4134016,行政管理暨政策學系,D 日,B 學士,360,130,230,0,0,29,54,38,53,27,68,33,47,0,0,0,0,0,0,3,8,19 臺中市,1 一般
114,1001,東海大學,4134016,行政管理暨政策學系第三部門碩士在職專班,N 職,M 碩士,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4134017,公共事務碩士專班,N 職,M 碩士,51,22,29,0,0,5,9,5,9,6,4,3,3,3,2,0,2,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4141023,國際經營與貿易學系,D 日,M 碩士,21,6,15,0,0,4,11,2,3,0,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4141023,國際經營與貿易學系,D 日,B 學士,554,198,356,0,0,39,83,37,79,48,73,56,109,0,0,0,0,0,0,18,12,19 臺中市,1 一般
114,1001,東海大學,4211027,法律學系,D 日,D 博士,16,7,9,0,0,0,2,2,3,2,0,0,1,2,0,1,2,0,1,0,0,19 臺中市,1 一般
114,1001,東海大學,4211027,法律學系,D 日,M 碩士,124,66,58,0,0,22,11,13,14,13,17,16,13,2,3,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4211027,法律學系,D 日,B 學士,509,191,318,0,0,49,69,46,77,43,85,46,83,0,0,0,0,0,0,7,4,19 臺中市,1 一般
114,1001,東海大學,4211027,法律學系,N 職,M 碩士,45,19,26,0,0,10,11,7,9,2,6,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
114,1001,東海大學,4211027,法律學系,P 進,B 學士,64,29,35,0,0,0,0,0,0,8,10,11,10,8,15,0,0,0,0,2,0,19 臺中市,1 一般
114,1001,東海大學,5111028,生命科學系,D 日,D 博士,18,11,7,0,0,1,2,2,1,1,2,3,0,3,1,0,0,1,1,0,0,19 臺中市,1 一般
114,1001,東海大學,5111028,生命科學系,D 日,M 碩士,19,7,12,0,0,4,3,2,6,0,3,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
